airfoil,reynolds,alpha_deg,run_id,cl,cd,cm,cl_cd_ratio,flow_regime,stalled,transition_pt_chord
NACA-0018,1000000,-6.5,run_04,-0.7199,0.11125,-0.0435,-6.471,turbulent,false,0.6673
NACA-0018,1000000,-6.0,run_01,-0.6624,0.10183,-0.044,-6.505,turbulent,false,
NACA-0018,1000000,-6.0,run_02,-0.6751,0.1002,-0.044,-6.738,turbulent,false,0.6711
NACA-0018,1000000,-6.0,run_03,-0.6801,0.10168,-0.044,-6.689,turbulent,false,0.6711
NACA-0018,1000000,-6.0,run_04,-0.6491,0.10241,-0.044,-6.338,turbulent,false,0.6711
NACA-0018,1000000,-5.5,run_01,-0.6105,0.08916,-0.0445,-6.847,turbulent,false,0.6748
NACA-0018,1000000,-5.5,run_02,-0.6082,0.09045,-0.0445,-6.724,turbulent,false,0.6748
NACA-0018,1000000,-5.5,run_03,-0.5791,0.08924,-0.0445,-6.489,turbulent,false,0.6748
NACA-0018,1000000,-5.5,run_04,-0.6081,0.09079,-0.0445,-6.697,turbulent,false,0.6748
NACA-0018,1000000,-5.0,run_01,-0.555,0.0791,-0.045,-7.016,turbulent,false,
NACA-0018,1000000,-5.0,run_02,-0.5831,0.08033,-0.045,-7.258,turbulent,false,0.6786
NACA-0018,1000000,-5.0,run_03,-0.529,0.07922,-0.045,-6.678,turbulent,false,
NACA-0018,1000000,-5.0,run_04,-0.5336,0.07811,-0.045,-6.831,turbulent,false,0.6786
NACA-0018,1000000,-4.5,run_01,-0.4986,0.06828,-0.0455,-7.302,turbulent,false,0.6823
NACA-0018,1000000,-4.5,run_02,-0.5236,0.0676,-0.0455,-7.745,turbulent,false,0.6823
NACA-0018,1000000,-4.5,run_03,-0.4906,0.06868,-0.0455,-7.144,turbulent,false,0.6823
NACA-0018,1000000,-4.5,run_04,-0.4956,0.06812,-0.0455,-7.275,turbulent,false,0.6823
NACA-0018,1000000,-4.0,run_01,-0.4492,0.05976,-0.046,-7.517,turbulent,false,0.6861
NACA-0018,1000000,-4.0,run_02,-0.4418,0.06,-0.046,-7.362,turbulent,false,0.6861
NACA-0018,1000000,-4.0,run_03,-0.4403,0.06004,-0.046,-7.333,turbulent,false,0.6861
NACA-0018,1000000,-4.0,run_04,-0.4473,0.05964,-0.046,-7.5,turbulent,false,0.6861
NACA-0018,1000000,-3.5,run_01,-0.3933,0.05052,-0.0465,-7.785,turbulent,false,0.6898
NACA-0018,1000000,-3.5,run_02,-0.3681,0.05159,-0.0465,-7.135,turbulent,false,0.6898
NACA-0018,1000000,-3.5,run_03,-0.3658,0.05243,-0.0465,-6.976,turbulent,false,0.6898
NACA-0018,1000000,-3.5,run_04,-0.3775,0.05075,-0.0465,-7.439,turbulent,false,0.6898
NACA-0018,1000000,-3.0,run_01,-0.3299,0.04302,-0.047,-7.669,turbulent,false,0.6936
NACA-0018,1000000,-3.0,run_02,-0.3539,0.04121,-0.047,-8.586,turbulent,false,0.6936
NACA-0018,1000000,-3.0,run_03,-0.3281,0.04241,-0.047,-7.737,turbulent,false,0.6936
NACA-0018,1000000,-3.0,run_04,-0.3419,0.04386,-0.047,-7.795,turbulent,false,0.6936
NACA-0018,1000000,-2.5,run_01,-0.2701,0.03464,-0.0475,-7.797,turbulent,false,0.6973
NACA-0018,1000000,-2.5,run_02,-0.3071,0.03496,-0.0475,-8.784,turbulent,false,0.6973
NACA-0018,1000000,-2.5,run_03,-0.2716,0.03776,-0.0475,-7.193,turbulent,false,0.6973
NACA-0018,1000000,-2.5,run_04,-0.2681,0.03512,-0.0475,-7.634,turbulent,false,0.6973
NACA-0018,1000000,-2.0,run_01,-0.2323,0.0309,-0.048,-7.518,turbulent,false,0.7011
NACA-0018,1000000,-2.0,run_02,-0.2186,0.02898,-0.048,-7.544,turbulent,false,0.7011
NACA-0018,1000000,-2.0,run_03,-0.215,0.02864,-0.048,-7.507,turbulent,false,0.7011
NACA-0018,1000000,-2.0,run_04,-0.2375,0.02969,-0.048,-8.002,turbulent,false,0.7011
NACA-0018,1000000,-1.5,run_01,-0.1597,0.02383,-0.0485,-6.7,turbulent,false,0.7048
NACA-0018,1000000,-1.5,run_02,-0.1557,0.02382,-0.0485,-6.538,turbulent,false,0.7048
NACA-0018,1000000,-1.5,run_03,-0.1597,0.02269,-0.0485,-7.04,turbulent,false,
NACA-0018,1000000,-1.5,run_04,-0.1637,0.02272,-0.0485,-7.204,turbulent,false,0.7048
NACA-0018,1000000,-1.0,run_01,-0.1025,0.01719,-0.049,-5.964,turbulent,false,0.7086
NACA-0018,1000000,-1.0,run_02,-0.0935,0.02137,-0.049,-4.373,turbulent,false,0.7086
NACA-0018,1000000,-1.0,run_03,-0.1184,0.02008,-0.049,-5.895,turbulent,false,0.7086
NACA-0018,1000000,-1.0,run_04,-0.1159,0.01854,-0.049,-6.252,turbulent,false,0.7086
NACA-0018,1000000,-0.5,run_01,-0.0668,0.01436,-0.0495,-4.651,turbulent,false,0.7123
NACA-0018,1000000,-0.5,run_02,-0.0497,0.0147,-0.0495,-3.382,turbulent,false,0.7123
NACA-0018,1000000,-0.5,run_03,-0.0334,0.01463,-0.0495,-2.285,turbulent,false,0.7123
NACA-0018,1000000,-0.5,run_04,-0.0541,0.01373,-0.0495,-3.941,turbulent,false,0.7123
NACA-0018,1000000,0.0,run_01,-0.0,0.0129,-0.05,-0.001,turbulent,false,0.7161
NACA-0018,1000000,0.0,run_02,-0.0116,0.01209,-0.05,-0.961,turbulent,false,0.7161
NACA-0018,1000000,0.0,run_03,0.0153,0.01113,-0.05,1.373,turbulent,false,0.7161
NACA-0018,1000000,0.0,run_04,0.001,0.00952,-0.05,0.106,turbulent,false,0.7161
NACA-0018,1000000,0.5,run_01,0.0635,0.01015,-0.0505,6.253,turbulent,false,0.7123
NACA-0018,1000000,0.5,run_02,0.0452,0.00818,-0.0505,5.528,turbulent,false,0.7123
NACA-0018,1000000,0.5,run_03,0.054,0.00873,-0.0505,6.182,turbulent,false,0.7123
NACA-0018,1000000,0.5,run_04,0.0485,0.0075,-0.0505,6.469,turbulent,false,0.7123
NACA-0018,1000000,1.0,run_01,0.108,0.0075,-0.051,14.387,turbulent,false,0.7086
NACA-0018,1000000,1.0,run_02,0.105,0.00684,-0.051,15.347,turbulent,false,0.7086
NACA-0018,1000000,1.0,run_03,0.0902,0.00501,-0.051,18.005,turbulent,false,0.7086
NACA-0018,1000000,1.0,run_04,0.1129,0.00841,-0.051,13.426,turbulent,false,0.7086
NACA-0018,1000000,1.5,run_01,0.1805,0.00724,-0.0515,24.937,turbulent,false,0.7048
NACA-0018,1000000,1.5,run_02,0.1708,0.00507,-0.0515,33.661,turbulent,false,0.7048
NACA-0018,1000000,1.5,run_03,0.1466,0.00611,-0.0515,23.994,turbulent,false,0.7048
NACA-0018,1000000,1.5,run_04,0.16,0.00741,-0.0515,21.578,turbulent,false,0.7048
NACA-0018,1000000,2.0,run_01,0.211,0.00659,-0.052,32.031,turbulent,false,0.7011
NACA-0018,1000000,2.0,run_02,0.232,0.00456,-0.052,50.885,turbulent,false,0.7011
NACA-0018,1000000,2.0,run_03,0.2138,0.00459,-0.052,46.617,turbulent,false,0.7011
NACA-0018,1000000,2.0,run_04,0.2052,0.00471,-0.052,43.526,turbulent,false,0.7011
NACA-0018,1000000,2.5,run_01,0.2905,0.00528,-0.0525,55.061,turbulent,false,0.6973
NACA-0018,1000000,2.5,run_02,0.2491,0.00619,-0.0525,40.245,turbulent,false,0.6973
NACA-0018,1000000,2.5,run_03,0.272,0.00614,-0.0525,44.283,turbulent,false,0.6973
NACA-0018,1000000,2.5,run_04,0.2545,0.00491,-0.0525,51.837,turbulent,false,0.6973
NACA-0018,1000000,3.0,run_01,0.3116,0.00528,-0.053,59.033,turbulent,false,0.6936
NACA-0018,1000000,3.0,run_02,0.3316,0.00518,-0.053,64.026,turbulent,false,0.6936
NACA-0018,1000000,3.0,run_03,0.3072,0.0082,-0.053,37.455,turbulent,false,0.6936
NACA-0018,1000000,3.0,run_04,0.3054,0.00589,-0.053,51.821,turbulent,false,0.6936
NACA-0018,1000000,3.5,run_01,0.3758,0.00985,-0.0535,38.157,turbulent,false,0.6898
NACA-0018,1000000,3.5,run_02,0.4045,0.00929,-0.0535,43.552,turbulent,false,0.6898
NACA-0018,1000000,3.5,run_03,0.3709,0.0092,-0.0535,40.328,turbulent,false,0.6898
NACA-0018,1000000,3.5,run_04,0.3868,0.01006,-0.0535,38.444,turbulent,false,0.6898
NACA-0018,1000000,4.0,run_01,0.44,0.01103,-0.054,39.891,turbulent,false,0.6861
NACA-0018,1000000,4.0,run_02,0.4551,0.00889,-0.054,51.178,turbulent,false,0.6861
NACA-0018,1000000,4.0,run_03,0.4466,0.01119,-0.054,39.903,turbulent,false,0.6861
NACA-0018,1000000,4.0,run_04,0.4536,0.01215,-0.054,37.319,turbulent,false,0.6861
NACA-0018,1000000,4.5,run_01,0.516,0.01587,-0.0545,32.517,turbulent,false,0.6823
NACA-0018,1000000,4.5,run_02,0.484,0.01415,-0.0545,34.213,turbulent,false,0.6823
NACA-0018,1000000,4.5,run_03,0.4931,0.01509,-0.0545,32.668,turbulent,false,0.6823
NACA-0018,1000000,4.5,run_04,0.4999,0.01668,-0.0545,29.968,turbulent,false,0.6823
NACA-0018,1000000,5.0,run_01,0.5505,0.01767,-0.055,31.164,turbulent,false,0.6786
NACA-0018,1000000,5.0,run_02,0.5734,0.01877,-0.055,30.543,turbulent,false,0.6786
NACA-0018,1000000,5.0,run_03,0.5398,0.0201,-0.055,26.862,turbulent,false,0.6786
NACA-0018,1000000,5.0,run_04,0.5405,0.01811,-0.055,29.849,turbulent,false,0.6786
NACA-0018,1000000,5.5,run_01,0.6058,0.02466,-0.0555,24.566,turbulent,false,0.6748
NACA-0018,1000000,5.5,run_02,0.6145,0.0242,-0.0555,25.39,turbulent,false,0.6748
NACA-0018,1000000,5.5,run_03,0.6053,0.02299,-0.0555,26.327,turbulent,false,0.6748
NACA-0018,1000000,5.5,run_04,0.6039,0.0244,-0.0555,24.757,turbulent,false,0.6748
NACA-0018,1000000,6.0,run_01,0.6598,0.02846,-0.056,23.181,turbulent,false,0.6711
NACA-0018,1000000,6.0,run_02,0.6248,0.03026,-0.056,20.644,turbulent,false,0.6711
NACA-0018,1000000,6.0,run_03,0.6608,0.02869,-0.056,23.033,turbulent,false,0.6711
NACA-0018,1000000,6.0,run_04,0.6631,0.02788,-0.056,23.785,turbulent,false,0.6711
NACA-0018,1000000,6.5,run_01,0.7044,0.03635,-0.0565,19.381,turbulent,false,0.6673
NACA-0018,1000000,6.5,run_02,0.7256,0.0368,-0.0565,19.717,turbulent,false,0.6673
NACA-0018,1000000,6.5,run_03,0.7222,0.03612,-0.0565,19.993,turbulent,false,0.6673
NACA-0018,1000000,6.5,run_04,0.6903,0.03412,-0.0565,20.233,turbulent,false,0.6673
NACA-0018,1000000,7.0,run_01,0.7823,0.04415,-0.057,17.717,turbulent,false,0.6636
NACA-0018,1000000,7.0,run_02,0.7653,0.04237,-0.057,18.064,turbulent,false,0.6636
NACA-0018,1000000,7.0,run_03,0.7752,0.04286,-0.057,18.085,turbulent,false,0.6636
NACA-0018,1000000,7.0,run_04,0.7688,0.04317,-0.057,17.807,turbulent,false,0.6636
NACA-0018,1000000,7.5,run_01,0.8123,0.04956,-0.0575,16.391,turbulent,false,0.6598
NACA-0018,1000000,7.5,run_02,0.8327,0.04962,-0.0575,16.782,turbulent,false,0.6598
NACA-0018,1000000,7.5,run_03,0.8237,0.05092,-0.0575,16.177,turbulent,false,0.6598
NACA-0018,1000000,7.5,run_04,0.8141,0.05191,-0.0575,15.681,turbulent,false,0.6598
NACA-0018,1000000,8.0,run_01,0.8759,0.05947,-0.058,14.729,turbulent,false,0.6561
NACA-0018,1000000,8.0,run_02,0.8744,0.05978,-0.058,14.628,turbulent,false,0.6561
NACA-0018,1000000,8.0,run_03,0.8665,0.05957,-0.058,14.545,turbulent,false,0.6561
NACA-0018,1000000,8.0,run_04,0.8713,0.05883,-0.058,14.809,turbulent,false,0.6561
NACA-0018,1000000,8.5,run_01,0.9292,0.06794,-0.0585,13.677,turbulent,false,0.6523
NACA-0018,1000000,8.5,run_02,0.9276,0.06997,-0.0585,13.257,turbulent,false,0.6523
NACA-0018,1000000,8.5,run_03,0.9447,0.06891,-0.0585,13.71,turbulent,false,0.6523
NACA-0018,1000000,8.5,run_04,0.9308,0.0685,-0.0585,13.589,turbulent,false,0.6523
NACA-0018,1000000,9.0,run_01,0.9803,0.07906,-0.059,12.399,turbulent,false,0.6486
NACA-0018,1000000,9.0,run_02,0.9969,0.07833,-0.059,12.727,turbulent,false,0.6486
NACA-0018,1000000,9.0,run_03,0.9881,0.08003,-0.059,12.346,turbulent,false,0.6486
NACA-0018,1000000,9.0,run_04,0.9947,0.07936,-0.059,12.535,turbulent,false,0.6486
NACA-0018,1000000,9.5,run_01,1.0272,0.08971,-0.0595,11.451,turbulent,false,0.6448
NACA-0018,1000000,9.5,run_02,1.0348,0.0894,-0.0595,11.575,turbulent,false,0.6448
NACA-0018,1000000,9.5,run_03,1.0381,0.08921,-0.0595,11.636,turbulent,false,0.6448
NACA-0018,1000000,9.5,run_04,1.0427,0.09082,-0.0595,11.48,turbulent,false,0.6448
NACA-0018,1000000,10.0,run_01,1.1019,0.1008,-0.06,10.931,turbulent,false,0.6411
NACA-0018,1000000,10.0,run_02,1.086,0.10206,-0.06,10.641,turbulent,false,0.6411
NACA-0018,1000000,10.0,run_03,1.0999,0.09954,-0.06,11.05,turbulent,false,0.6411
NACA-0018,1000000,10.0,run_04,1.0901,0.10166,-0.06,10.724,turbulent,false,0.6411
NACA-0018,1000000,10.5,run_01,1.1497,0.11283,-0.0605,10.19,turbulent,false,0.6373
NACA-0018,1000000,10.5,run_02,1.1323,0.11642,-0.0605,9.726,turbulent,false,0.6373
NACA-0018,1000000,10.5,run_03,1.1709,0.11444,-0.0605,10.231,turbulent,false,0.6373
NACA-0018,1000000,10.5,run_04,1.1547,0.11294,-0.0605,10.224,turbulent,false,0.6373
NACA-0018,1000000,11.0,run_01,1.2061,0.12541,-0.061,9.617,turbulent,false,0.6336
NACA-0018,1000000,11.0,run_02,1.2189,0.12781,-0.061,9.537,turbulent,false,0.6336
NACA-0018,1000000,11.0,run_03,1.2078,0.12757,-0.061,9.468,turbulent,false,0.6336
NACA-0018,1000000,11.0,run_04,1.2203,0.12731,-0.061,9.585,turbulent,false,0.6336
NACA-0018,1000000,11.5,run_01,1.2731,0.14073,-0.0615,9.046,turbulent,false,0.6298
NACA-0018,1000000,11.5,run_02,1.2751,0.13921,-0.0615,9.16,turbulent,false,0.6298
NACA-0018,1000000,11.5,run_03,1.269,0.14032,-0.0615,9.044,turbulent,false,0.6298
NACA-0018,1000000,11.5,run_04,1.2734,0.14028,-0.0615,9.077,turbulent,false,0.6298
NACA-0018,1000000,12.0,run_01,1.3186,0.15342,-0.062,8.595,turbulent,false,0.6261
NACA-0018,1000000,12.0,run_02,1.3237,0.15378,-0.062,8.608,turbulent,false,0.6261
NACA-0018,1000000,12.0,run_03,1.3129,0.15591,-0.062,8.421,turbulent,false,0.6261
NACA-0018,1000000,12.0,run_04,1.3256,0.15539,-0.062,8.531,turbulent,false,
NACA-0018,1000000,12.5,run_01,1.3615,0.17109,-0.0625,7.958,turbulent,false,0.6223
NACA-0018,1000000,12.5,run_02,1.384,0.17161,-0.0625,8.065,turbulent,false,0.6223
NACA-0018,1000000,12.5,run_03,1.3732,0.17134,-0.0625,8.015,turbulent,false,0.6223
NACA-0018,1000000,12.5,run_04,1.3713,0.17011,-0.0625,8.061,turbulent,false,0.6223
NACA-0018,1000000,13.0,run_01,1.4316,0.18754,-0.063,7.634,turbulent,false,0.6186
NACA-0018,1000000,13.0,run_02,1.4111,0.18703,-0.063,7.545,turbulent,false,0.6186
NACA-0018,1000000,13.0,run_03,1.4313,0.18677,-0.063,7.664,turbulent,false,0.6186
NACA-0018,1000000,13.0,run_04,1.4409,0.18653,-0.063,7.725,turbulent,false,0.6186
NACA-0018,1000000,13.5,run_01,1.472,0.20479,-0.0635,7.188,turbulent,false,0.6148
NACA-0018,1000000,13.5,run_02,1.4887,0.20372,-0.0635,7.308,turbulent,false,0.6148
NACA-0018,1000000,13.5,run_03,1.4828,0.20377,-0.0635,7.277,turbulent,false,0.6148
NACA-0018,1000000,13.5,run_04,1.4808,0.20226,-0.0635,7.321,turbulent,false,0.6148
NACA-0018,1000000,14.0,run_01,1.5495,0.22007,-0.064,7.041,turbulent,false,0.6111
NACA-0018,1000000,14.0,run_02,1.5375,0.22151,-0.064,6.941,turbulent,false,0.6111
NACA-0018,1000000,14.0,run_03,1.5316,0.22053,-0.064,6.945,turbulent,false,0.6111
NACA-0018,1000000,14.0,run_04,1.5318,0.22096,-0.064,6.933,turbulent,false,0.6111
NACA-0018,1000000,14.5,run_01,1.5736,0.24204,-0.0645,6.502,turbulent,false,0.6073
NACA-0018,1000000,14.5,run_02,1.6009,0.23971,-0.0645,6.678,turbulent,false,0.6073
NACA-0018,1000000,14.5,run_03,1.5899,0.24064,-0.0645,6.607,turbulent,false,0.6073
NACA-0018,1000000,14.5,run_04,1.5996,0.24002,-0.0645,6.664,turbulent,false,0.6073
NACA-0018,1000000,15.0,run_01,1.6452,0.25751,-0.065,6.389,turbulent,false,0.6036
NACA-0018,1000000,15.0,run_02,1.648,0.25863,-0.065,6.372,turbulent,false,0.6036
NACA-0018,1000000,15.0,run_03,1.6381,0.25977,-0.065,6.306,turbulent,false,0.6036
NACA-0018,1000000,15.0,run_04,1.6677,0.25912,-0.065,6.436,turbulent,false,0.6036
NACA-0018,1000000,15.5,run_01,1.6866,0.27773,-0.0655,6.073,turbulent,false,0.5998
NACA-0018,1000000,15.5,run_02,1.6802,0.27809,-0.0655,6.042,turbulent,false,0.5998
NACA-0018,1000000,15.5,run_03,1.6936,0.27873,-0.0655,6.076,turbulent,false,0.5998
NACA-0018,1000000,15.5,run_04,1.6906,0.27773,-0.0655,6.087,turbulent,false,0.5998
NACA-0018,1000000,16.0,run_01,1.7667,0.2991,-0.066,5.907,turbulent,false,0.5961
NACA-0018,1000000,16.0,run_02,1.7483,0.30055,-0.066,5.817,turbulent,false,0.5961
NACA-0018,1000000,16.0,run_03,1.7682,0.30084,-0.066,5.877,turbulent,false,0.5961
NACA-0018,1000000,16.0,run_04,1.747,0.29983,-0.066,5.827,turbulent,false,0.5961
NACA-0018,1000000,16.5,run_01,1.8048,0.32024,-0.0665,5.636,turbulent,false,0.5923
NACA-0018,1000000,16.5,run_02,1.8038,0.32075,-0.0665,5.624,turbulent,false,0.5923
NACA-0018,1000000,16.5,run_03,1.7897,0.31969,-0.0665,5.598,turbulent,false,0.5923
NACA-0018,1000000,16.5,run_04,1.8142,0.32075,-0.0665,5.656,turbulent,false,0.5923
NACA-0018,1000000,17.0,run_01,1.1994,0.35358,-0.067,3.392,turbulent,true,0.5886
NACA-0018,1000000,17.0,run_02,1.1789,0.35423,-0.067,3.328,turbulent,true,0.5886
NACA-0018,1000000,17.0,run_03,1.2039,0.35305,-0.067,3.41,turbulent,true,0.5886
NACA-0018,1000000,17.0,run_04,1.2001,0.35279,-0.067,3.402,turbulent,true,0.5886
NACA-0018,1000000,17.5,run_01,1.1271,0.38881,-0.0675,2.899,turbulent,true,0.5848
NACA-0018,1000000,17.5,run_02,1.1336,0.38938,-0.0675,2.911,turbulent,true,0.5848
NACA-0018,1000000,17.5,run_03,1.1386,0.38888,-0.0675,2.928,turbulent,true,0.5848
NACA-0018,1000000,17.5,run_04,1.1308,0.39,-0.0675,2.899,turbulent,true,0.5848
NACA-0018,1000000,18.0,run_01,1.0698,0.42816,-0.068,2.499,turbulent,true,0.5811
NACA-0018,1000000,18.0,run_02,1.0718,0.42618,-0.068,2.515,turbulent,true,0.5811
NACA-0018,1000000,18.0,run_03,1.0728,0.42634,-0.068,2.516,turbulent,true,0.5811
NACA-0018,1000000,18.0,run_04,1.0663,0.42793,-0.068,2.492,turbulent,true,0.5811
NACA-0018,1000000,18.5,run_01,0.995,0.46648,-0.0685,2.133,turbulent,true,0.5773
NACA-0018,1000000,18.5,run_02,1.0178,0.46682,-0.0685,2.18,turbulent,true,0.5773
NACA-0018,1000000,18.5,run_03,1.0168,0.46559,-0.0685,2.184,turbulent,true,
NACA-0018,1000000,18.5,run_04,0.9804,0.46651,-0.0685,2.101,turbulent,true,0.5773
NACA-0018,1000000,19.0,run_01,0.9101,0.50701,-0.069,1.795,turbulent,true,0.5736
NACA-0018,1000000,19.0,run_02,0.946,0.50719,-0.069,1.865,turbulent,true,0.5736
NACA-0018,1000000,19.0,run_03,0.9344,0.50786,-0.069,1.84,turbulent,true,0.5736
NACA-0018,1000000,19.0,run_04,0.9152,0.5055,-0.069,1.811,turbulent,true,0.5736
NACA-0018,1000000,19.5,run_01,0.8805,0.54933,-0.0695,1.603,turbulent,true,0.5698
NACA-0018,1000000,19.5,run_02,0.8818,0.5498,-0.0695,1.604,turbulent,true,0.5698
NACA-0018,1000000,19.5,run_03,0.8768,0.54909,-0.0695,1.597,turbulent,true,0.5698
NACA-0018,1000000,19.5,run_04,0.8795,0.54872,-0.0695,1.603,turbulent,true,0.5698
NACA-0018,1000000,20.0,run_01,0.8267,0.59136,-0.07,1.398,turbulent,true,0.5661
NACA-0018,1000000,20.0,run_02,0.7931,0.59156,-0.07,1.341,turbulent,true,0.5661
NACA-0018,1000000,20.0,run_03,0.8308,0.59275,-0.07,1.402,turbulent,true,0.5661
NACA-0018,1000000,20.0,run_04,0.8149,0.59287,-0.07,1.374,turbulent,true,0.5661
NACA-0018,3000000,-10.0,run_01,-1.0848,0.22126,-0.04,-4.903,turbulent,false,0.581
NACA-0018,3000000,-10.0,run_02,-1.1037,0.21934,-0.04,-5.032,turbulent,false,0.581
NACA-0018,3000000,-10.0,run_03,-1.1001,0.21997,-0.04,-5.001,turbulent,false,0.581
NACA-0018,3000000,-10.0,run_04,-1.0885,0.22096,-0.04,-4.926,turbulent,false,0.581
NACA-0018,3000000,-9.5,run_01,-1.0377,0.20412,-0.0405,-5.084,turbulent,false,0.5847
NACA-0018,3000000,-9.5,run_02,-1.0424,0.20335,-0.0405,-5.126,turbulent,false,0.5847
NACA-0018,3000000,-9.5,run_03,-1.004,0.20362,-0.0405,-4.931,turbulent,false,0.5847
NACA-0018,3000000,-9.5,run_04,-1.0448,0.20535,-0.0405,-5.088,turbulent,false,0.5847
NACA-0018,3000000,-9.0,run_01,-0.989,0.18667,-0.041,-5.298,turbulent,false,0.5885
NACA-0018,3000000,-9.0,run_02,-0.9958,0.18536,-0.041,-5.372,turbulent,false,0.5885
NACA-0018,3000000,-9.0,run_03,-0.9545,0.18506,-0.041,-5.158,turbulent,false,0.5885
NACA-0018,3000000,-9.0,run_04,-0.9946,0.18718,-0.041,-5.313,turbulent,false,0.5885
NACA-0018,3000000,-8.5,run_01,-0.9151,0.16984,-0.0415,-5.388,turbulent,false,0.5922
NACA-0018,3000000,-8.5,run_02,-0.9383,0.1699,-0.0415,-5.523,turbulent,false,0.5922
NACA-0018,3000000,-8.5,run_03,-0.9353,0.16923,-0.0415,-5.527,turbulent,false,0.5922
NACA-0018,3000000,-8.5,run_04,-0.9412,0.16942,-0.0415,-5.555,turbulent,false,0.5922
NACA-0018,3000000,-8.0,run_01,-0.8693,0.15518,-0.042,-5.602,turbulent,false,0.596
NACA-0018,3000000,-8.0,run_02,-0.8648,0.15453,-0.042,-5.597,turbulent,false,0.596
NACA-0018,3000000,-8.0,run_03,-0.8647,0.15553,-0.042,-5.56,turbulent,false,0.596
NACA-0018,3000000,-8.0,run_04,-0.8871,0.15319,-0.042,-5.791,turbulent,false,0.596
NACA-0018,3000000,-7.5,run_01,-0.8135,0.14034,-0.0425,-5.797,turbulent,false,0.5997
NACA-0018,3000000,-7.5,run_02,-0.8313,0.14068,-0.0425,-5.91,turbulent,false,0.5997
NACA-0018,3000000,-7.5,run_03,-0.8121,0.13794,-0.0425,-5.888,turbulent,false,0.5997
NACA-0018,3000000,-7.5,run_04,-0.8212,0.13969,-0.0425,-5.879,turbulent,false,0.5997
NACA-0018,3000000,-7.0,run_01,-0.7714,0.12556,-0.043,-6.144,turbulent,false,0.6035
NACA-0018,3000000,-7.0,run_02,-0.7772,0.12493,-0.043,-6.221,turbulent,false,0.6035
NACA-0018,3000000,-7.0,run_03,-0.7686,0.12599,-0.043,-6.101,turbulent,false,0.6035
NACA-0018,3000000,-7.0,run_04,-0.7719,0.12664,-0.043,-6.095,turbulent,false,0.6035
NACA-0018,3000000,-6.5,run_01,-0.7272,0.11453,-0.0435,-6.349,turbulent,false,0.6072
NACA-0018,3000000,-6.5,run_02,-0.7229,0.11244,-0.0435,-6.429,turbulent,false,0.6072
NACA-0018,3000000,-6.5,run_03,-0.7114,0.112,-0.0435,-6.351,turbulent,false,0.6072
NACA-0018,3000000,-6.5,run_04,-0.7206,0.11272,-0.0435,-6.393,turbulent,false,0.6072
NACA-0018,3000000,-6.0,run_01,-0.6654,0.09991,-0.044,-6.66,turbulent,false,0.611
NACA-0018,3000000,-6.0,run_02,-0.6718,0.10018,-0.044,-6.706,turbulent,false,0.611
NACA-0018,3000000,-6.0,run_03,-0.6548,0.09955,-0.044,-6.577,turbulent,false,0.611
NACA-0018,3000000,-6.0,run_04,-0.6776,0.09876,-0.044,-6.861,turbulent,false,0.611
NACA-0018,3000000,-5.5,run_01,-0.5979,0.08863,-0.0445,-6.746,turbulent,false,0.6147
NACA-0018,3000000,-5.5,run_02,-0.63,0.08797,-0.0445,-7.161,turbulent,false,0.6147
NACA-0018,3000000,-5.5,run_03,-0.5944,0.09003,-0.0445,-6.603,turbulent,false,0.6147
NACA-0018,3000000,-5.5,run_04,-0.6117,0.09,-0.0445,-6.797,turbulent,false,0.6147
NACA-0018,3000000,-5.0,run_01,-0.5547,0.07842,-0.045,-7.073,turbulent,false,0.6185
NACA-0018,3000000,-5.0,run_02,-0.5378,0.07781,-0.045,-6.912,turbulent,false,0.6185
NACA-0018,3000000,-5.0,run_03,-0.547,0.07623,-0.045,-7.175,turbulent,false,0.6185
NACA-0018,3000000,-5.0,run_04,-0.5568,0.07777,-0.045,-7.16,turbulent,false,0.6185
NACA-0018,3000000,-4.5,run_01,-0.5057,0.06791,-0.0455,-7.448,turbulent,false,0.6222
NACA-0018,3000000,-4.5,run_02,-0.4766,0.06778,-0.0455,-7.033,turbulent,false,0.6222
NACA-0018,3000000,-4.5,run_03,-0.5234,0.06716,-0.0455,-7.794,turbulent,false,0.6222
NACA-0018,3000000,-4.5,run_04,-0.4829,0.06879,-0.0455,-7.02,turbulent,false,0.6222
NACA-0018,3000000,-4.0,run_01,-0.4568,0.05834,-0.046,-7.831,turbulent,false,0.626
NACA-0018,3000000,-4.0,run_02,-0.4427,0.05757,-0.046,-7.69,turbulent,false,0.626
NACA-0018,3000000,-4.0,run_03,-0.4262,0.05841,-0.046,-7.297,turbulent,false,0.626
NACA-0018,3000000,-4.0,run_04,-0.447,0.0587,-0.046,-7.615,turbulent,false,0.626
NACA-0018,3000000,-3.5,run_01,-0.3741,0.05034,-0.0465,-7.432,turbulent,false,0.6297
NACA-0018,3000000,-3.5,run_02,-0.3893,0.04988,-0.0465,-7.805,turbulent,false,0.6297
NACA-0018,3000000,-3.5,run_03,-0.4156,0.0506,-0.0465,-8.215,turbulent,false,0.6297
NACA-0018,3000000,-3.5,run_04,-0.3918,0.04988,-0.0465,-7.854,turbulent,false,0.6297
NACA-0018,3000000,-3.0,run_01,-0.3134,0.04156,-0.047,-7.542,turbulent,false,0.6335
NACA-0018,3000000,-3.0,run_02,-0.3281,0.0429,-0.047,-7.647,turbulent,false,0.6335
