incident_id,occurred_at,incident_type,severity,latitude,longitude
INC-003507,2026-04-14T20:59:12,vandalism,low,39.817522,-105.043931
INC-003508,2026-03-24T08:04:48,assault,medium,37.911423,-122.427592
INC-003509,2026-02-25T15:02:52,theft-from-vehicle,low,40.720833,-74.078892
INC-003510,2025-02-11T16:59:15,vehicle-theft,low,40.652207,-74.145126
INC-003511,2025-12-28T02:05:19,burglary,medium,47.548633,-122.335638
INC-003512,2026-02-02T04:47:27,burglary,low,37.773157,-122.244538
INC-003513,2025-10-21T08:35:42,theft-from-vehicle,low,40.825106,-73.88453
INC-003514,2025-06-19T02:15:16,theft-from-vehicle,medium,30.214058,-97.929253
INC-003515,2025-03-07T01:30:08,burglary,medium,42.03972,-87.620824
INC-003516,2025-08-31T22:14:14,drug-violation,low,42.042276,-87.560695
INC-003517,2024-09-18T23:37:11,theft-from-vehicle,low,34.032089,-118.437547
INC-003518,2025-01-26T00:47:43,fraud,medium,39.825209,-104.810372
INC-003519,2025-12-24T19:03:59,burglary,low,25.694285,-80.059366
INC-003520,2026-04-24T20:32:34,assault,low,37.811976,-122.387486
INC-003521,2025-11-19T11:37:17,drug-violation,medium,34.081739,-118.427624
INC-003522,2025-07-20T07:13:19,burglary,low,47.686647,-122.368248
INC-003523,2025-08-10T08:54:30,vehicle-theft,low,37.669013,-122.427772
INC-003524,2025-01-18T23:29:20,drug-violation,low,39.619855,-104.847685
INC-003525,2024-12-25T21:41:12,theft-from-vehicle,low,47.54968,-122.284723
INC-003526,2025-08-12T06:13:04,vandalism,low,34.001573,-118.052346
INC-003527,2024-11-09T02:53:28,drug-violation,low,47.434919,-122.381694
INC-003528,2025-01-21T14:44:42,burglary,low,40.795077,-74.07724
INC-003529,2025-04-08T03:08:41,vehicle-theft,medium,41.873197,-87.705858
INC-003530,2025-11-12T20:16:48,burglary,medium,39.728485,-104.841816
INC-003531,2025-04-01T23:29:55,burglary,low,33.933547,-118.220636
INC-003532,2026-02-10T10:36:06,vehicle-theft,low,37.680204,-122.469162
INC-003533,2024-07-04T08:50:08,burglary,low,30.153737,-97.854946
INC-003534,2025-10-30T06:59:33,assault,medium,34.036461,-118.396211
INC-003535,2025-02-02T03:04:17,drug-violation,medium,34.189752,-118.379433
INC-003536,2024-07-15T15:54:41,vandalism,medium,37.765142,-122.355021
INC-003537,2025-10-14T05:21:00,theft-from-vehicle,low,47.472981,-122.164275
INC-003538,2025-01-18T21:36:34,theft-from-vehicle,low,37.80935,-122.545402
INC-003539,2024-08-01T04:34:10,burglary,low,37.932183,-122.414903
INC-003540,2024-08-25T06:45:46,burglary,medium,25.597612,-80.197071
INC-003541,2025-05-07T21:39:03,vandalism,low,30.227619,-97.77675
INC-003542,2024-07-27T12:54:07,burglary,low,41.831664,-87.46799
INC-003543,2025-04-12T09:42:49,vehicle-theft,low,42.013576,-87.635417
INC-003544,2024-07-23T18:39:38,vandalism,low,30.216438,-97.943036
INC-003545,2024-09-12T17:29:35,burglary,high,34.043151,-118.077265
INC-003546,2026-03-28T15:07:33,drug-violation,low,47.682005,-122.246483
INC-003547,2025-12-04T23:13:54,theft-from-vehicle,low,42.016508,-87.669297
INC-003548,2024-10-28T13:12:52,theft-from-vehicle,low,25.67619,-80.261722
INC-003549,2025-09-17T22:47:31,drug-violation,medium,34.12059,-118.417427
INC-003550,2026-03-13T05:24:06,assault,low,37.744159,-122.391853
INC-003551,2024-07-31T14:50:03,theft-from-vehicle,medium,40.62182,-73.98334
INC-003552,2026-04-01T12:56:07,theft-from-vehicle,medium,47.736318,-122.486902
INC-003553,2025-08-25T07:53:11,vandalism,low,37.725224,-122.459975
INC-003554,2024-07-23T15:42:54,vehicle-theft,low,47.52604,-122.48859
INC-003555,2025-09-17T00:18:10,theft-from-vehicle,low,37.791921,-122.192843
INC-003556,2025-01-07T13:13:02,vandalism,medium,37.733922,-122.371816
INC-003557,2024-05-12T17:33:58,burglary,high,30.356554,-97.589129
INC-003558,2025-09-16T09:37:48,assault,low,40.637359,-74.043422
INC-003559,2025-03-16T01:02:07,fraud,high,40.853532,-74.06821
INC-003560,2026-01-06T17:36:46,other,low,40.710478,-73.928681
INC-003561,2025-04-26T04:16:23,theft-from-vehicle,low,40.750546,-74.027152
INC-003562,2024-07-19T19:35:16,burglary,medium,40.610296,-73.889954
INC-003563,2025-11-29T05:20:42,theft-from-vehicle,medium,37.932033,-122.391801
INC-003564,2025-11-30T14:54:21,theft-from-vehicle,medium,47.73091,-122.244701
INC-003565,2025-06-14T16:30:37,burglary,low,30.359748,-97.868328
INC-003566,2025-12-20T15:01:03,other,high,39.621404,-104.834992
INC-003567,2025-06-15T19:03:48,assault,low,42.013862,-87.617599
INC-003568,2026-01-12T09:52:18,burglary,low,37.725137,-122.462436
INC-003569,2026-01-21T07:18:45,other,medium,37.623137,-122.441931
INC-003570,2026-02-09T17:44:21,burglary,high,40.675027,-73.824485
INC-003571,2024-12-06T11:02:38,burglary,medium,30.389725,-97.74162
INC-003572,2025-10-24T14:38:39,theft-from-vehicle,low,40.659907,-73.997859
INC-003573,2025-11-26T03:40:03,burglary,low,33.940946,-118.324571
INC-003574,2025-01-25T00:57:17,other,low,37.824515,-122.56775
INC-003575,2025-01-18T19:35:59,theft-from-vehicle,low,30.282186,-97.593346
INC-003576,2025-05-30T11:08:55,vandalism,high,37.757331,-122.21235
INC-003577,2024-11-25T19:49:44,assault,low,37.819471,-122.294391
INC-003578,2026-04-30T19:33:50,assault,high,40.679218,-73.830606
INC-003579,2025-09-12T03:29:33,assault,medium,37.676377,-122.304584
INC-003580,2025-12-17T02:03:56,theft-from-vehicle,medium,33.92696,-118.215423
INC-003581,2024-11-17T00:01:03,burglary,medium,40.580768,-74.058825
INC-003582,2025-10-22T03:46:08,assault,low,39.683695,-104.97897
INC-003583,2025-04-06T14:46:56,burglary,low,37.606793,-122.393075
INC-003584,2025-08-16T13:00:58,burglary,medium,25.777337,-80.222716
INC-003585,2024-11-17T14:33:16,theft-from-vehicle,low,39.769105,-105.061521
INC-003586,2025-07-07T08:58:27,vehicle-theft,medium,25.786199,-80.357544
INC-003587,2025-05-23T07:32:18,theft-from-vehicle,medium,30.353498,-97.797033
INC-003588,2026-02-19T01:35:11,drug-violation,low,37.904175,-122.44296
INC-003589,2025-08-20T19:35:14,burglary,medium,39.661644,-105.024248
INC-003590,2025-06-08T19:52:32,vandalism,high,37.723314,-122.547346
INC-003591,2026-04-01T03:45:13,vehicle-theft,low,40.698113,-73.885722
INC-003592,2025-09-03T10:24:21,theft-from-vehicle,low,47.623303,-122.495965
INC-003593,2026-01-02T00:17:08,theft-from-vehicle,medium,41.971526,-87.462634
INC-003594,2024-12-09T11:19:32,drug-violation,low,33.919462,-118.118248
INC-003595,2026-03-04T20:21:09,assault,medium,37.725681,-122.423645
INC-003596,2025-03-22T12:39:41,vandalism,low,41.76626,-87.618914
INC-003597,2025-06-19T09:43:49,vandalism,high,34.054898,-118.392881
INC-003598,2025-12-31T15:45:22,theft-from-vehicle,high,40.626605,-74.144634
INC-003599,2025-10-16T14:11:00,other,high,25.931668,-80.143508
INC-003600,2025-08-21T11:46:59,fraud,low,40.674109,-74.132227
INC-003601,2025-08-05T00:16:58,assault,low,30.21304,-97.700571
INC-003602,2026-03-06T00:36:26,burglary,low,25.675481,-80.071417
INC-003603,2025-05-24T01:49:29,vandalism,low,40.798242,-74.134578
INC-003604,2024-09-04T19:16:15,assault,medium,33.981799,-118.148246
INC-003605,2024-12-21T05:43:51,other,low,37.780438,-122.237545
INC-003606,2025-07-24T18:17:18,theft-from-vehicle,medium,25.805567,-80.288013
INC-003607,2024-12-21T02:59:27,vehicle-theft,low,37.928554,-122.365578
INC-003608,2025-10-26T11:51:19,theft-from-vehicle,low,34.098211,-118.155492
INC-003609,2024-09-22T04:47:23,vandalism,low,41.943262,-87.465777
INC-003610,2026-02-24T09:59:20,drug-violation,low,34.041865,-118.118852
INC-003611,2025-03-22T15:58:55,assault,low,33.984131,-118.055767
INC-003612,2024-07-15T11:22:43,fraud,low,37.73694,-122.287341
INC-003613,2026-02-09T13:25:57,assault,low,25.637319,-80.07202
INC-003614,2024-08-04T21:28:52,drug-violation,medium,30.209946,-97.837874
INC-003615,2024-08-07T10:50:35,vandalism,high,40.646027,-74.082476
INC-003616,2024-11-29T11:04:03,vandalism,low,41.754783,-87.472323
INC-003617,2025-10-26T13:24:00,theft-from-vehicle,medium,30.112315,-97.717912
INC-003618,2024-09-24T13:12:05,burglary,medium,40.571526,-74.087248
INC-003619,2025-06-11T04:07:19,drug-violation,low,34.071321,-118.108708
INC-003620,2025-03-31T10:28:10,theft-from-vehicle,low,30.389019,-97.703816
INC-003621,2024-09-17T09:06:43,fraud,medium,30.236973,-97.933746
INC-003622,2025-04-05T08:25:42,assault,high,39.68567,-105.137438
INC-003623,2026-02-01T02:24:07,assault,medium,30.177085,-97.732463
INC-003624,2025-03-17T05:14:51,robbery,low,37.697177,-122.316415
INC-003625,2025-01-27T17:06:05,burglary,low,42.05381,-87.641772
INC-003626,2026-03-31T04:18:08,theft-from-vehicle,low,33.934447,-118.343087
INC-003627,2026-04-12T05:00:26,theft-from-vehicle,low,41.858196,-87.554998
INC-003628,2025-08-10T05:22:25,fraud,low,39.582215,-104.907312
INC-003629,2025-02-20T15:19:02,assault,low,30.391932,-97.750296
INC-003630,2026-01-25T04:08:39,vehicle-theft,low,40.789158,-73.948141
INC-003631,2024-11-24T09:47:58,drug-violation,low,37.685992,-122.31004
INC-003632,2026-01-05T04:59:43,other,low,34.124389,-118.255291
INC-003633,2026-02-09T18:32:21,assault,medium,37.771088,-122.40827
INC-003634,2025-09-26T05:33:11,drug-violation,low,47.533962,-122.268035
INC-003635,2024-10-29T10:59:22,theft-from-vehicle,low,37.921004,-122.301767
INC-003636,2024-07-19T03:07:48,theft-from-vehicle,low,37.67067,-122.420635
INC-003637,2024-10-18T08:53:23,theft-from-vehicle,high,39.771926,-104.978288
INC-003638,2025-11-04T08:46:40,other,medium,40.545026,-74.090319
INC-003639,2024-05-11T06:55:48,vehicle-theft,low,30.25306,-97.948387
INC-003640,2025-06-28T11:38:33,vehicle-theft,medium,34.113159,-118.168329
INC-003641,2025-09-30T08:23:55,robbery,low,41.873035,-87.617376
INC-003642,2026-01-20T02:21:33,vandalism,low,47.677084,-122.343071
INC-003643,2026-04-19T20:48:44,theft-from-vehicle,high,25.717309,-80.177771
INC-003644,2025-03-10T05:53:01,vandalism,high,25.842703,-80.266947
INC-003645,2026-03-10T04:40:00,other,medium,40.824932,-73.835114
INC-003646,2024-07-29T02:54:08,vandalism,high,37.853121,-122.602477
INC-003647,2024-11-07T12:19:52,vehicle-theft,low,40.862437,-73.991397
INC-003648,2025-07-08T08:25:34,drug-violation,medium,34.177409,-118.307583
INC-003649,2025-08-15T05:14:45,theft-from-vehicle,low,30.368338,-97.627764
INC-003650,2026-03-07T00:14:13,other,low,34.170522,-118.38392
INC-003651,2024-11-06T19:40:48,burglary,low,37.669436,-122.478733
INC-003652,2026-03-05T14:24:50,robbery,low,37.709563,-122.403353
INC-003653,2026-01-25T07:21:02,theft-from-vehicle,medium,37.768807,-122.548056
INC-003654,2025-08-15T01:52:44,burglary,low,34.066784,-118.216629
INC-003655,2024-07-17T02:15:51,drug-violation,low,47.44845,-122.213523
INC-003656,2024-07-28T12:46:27,fraud,low,41.855693,-87.731451
INC-003657,2026-03-16T19:09:02,drug-violation,low,47.605242,-122.292604
INC-003658,2025-10-04T19:43:10,vandalism,low,47.547493,-122.493459
INC-003659,2024-10-29T06:22:53,vehicle-theft,medium,34.147186,-118.18303
INC-003660,2024-12-27T17:50:35,burglary,low,37.73388,-122.583162
INC-003661,2025-05-19T11:44:41,assault,medium,40.628576,-73.974004
INC-003662,2024-12-04T20:19:56,burglary,low,33.979794,-118.211564
INC-003663,2024-11-26T20:36:21,burglary,medium,40.886907,-73.965811
INC-003664,2025-10-31T16:20:03,vehicle-theft,medium,39.714529,-105.00871
INC-003665,2026-02-11T17:12:23,vehicle-theft,low,47.707561,-122.414807
INC-003666,2025-09-14T04:03:39,drug-violation,medium,37.771345,-122.254114
INC-003667,2026-03-13T08:35:04,vehicle-theft,low,37.856913,-122.507213
INC-003668,2025-01-21T02:13:26,burglary,low,39.732142,-104.900336
INC-003669,2025-07-18T10:59:11,vandalism,low,39.728321,-104.911215
INC-003670,2025-01-25T06:47:20,assault,medium,33.936931,-118.237393
INC-003671,2026-03-15T15:30:17,theft-from-vehicle,low,30.28153,-97.86254
INC-003672,2024-12-03T03:43:14,vehicle-theft,low,25.635284,-80.080703
INC-003673,2025-01-14T23:47:27,theft-from-vehicle,low,37.619781,-122.386144
INC-003674,2024-09-30T13:14:09,assault,low,40.729399,-73.782285
INC-003675,2025-02-06T00:58:44,theft-from-vehicle,medium,37.927002,-122.422845
INC-003676,2025-09-29T15:30:57,theft-from-vehicle,high,37.661073,-122.469608
INC-003677,2024-07-03T20:20:47,vandalism,low,30.252306,-97.703117
INC-003678,2025-06-01T07:39:18,theft-from-vehicle,low,33.998053,-118.06044
INC-003679,2025-04-18T01:34:53,vehicle-theft,medium,37.763074,-122.367072
INC-003680,2025-12-04T17:32:44,theft-from-vehicle,medium,25.656125,-80.343779
INC-003681,2025-06-27T07:49:49,assault,medium,40.74887,-73.871193
INC-003682,2025-11-01T21:09:58,theft-from-vehicle,medium,30.418604,-97.846713
INC-003683,2025-04-05T07:58:29,burglary,low,25.731569,-80.129838
INC-003684,2024-11-27T05:53:17,theft-from-vehicle,low,40.807975,-74.148352
INC-003685,2025-02-23T13:42:56,assault,low,40.857689,-74.113829
INC-003686,2025-07-18T17:06:47,other,medium,41.77028,-87.723722
INC-003687,2026-01-31T19:19:25,assault,low,34.125175,-118.06297
INC-003688,2025-07-20T17:31:01,theft-from-vehicle,low,34.002374,-118.070282
INC-003689,2025-03-28T05:51:31,burglary,low,25.823755,-80.238379
INC-003690,2025-04-06T07:58:40,vehicle-theft,high,39.596581,-104.85405
INC-003691,2024-11-10T09:22:32,assault,low,47.630181,-122.445883
INC-003692,2026-03-22T20:36:01,drug-violation,high,37.916216,-122.409115
INC-003693,2025-06-11T23:23:36,burglary,low,34.045929,-118.169904
INC-003694,2025-06-11T05:10:01,fraud,medium,40.589755,-74.109143
INC-003695,2024-08-14T07:14:36,vehicle-theft,low,37.650561,-122.496918
INC-003696,2025-05-29T19:47:17,vandalism,low,37.847633,-122.287354
INC-003697,2025-10-16T05:16:38,theft-from-vehicle,low,37.658636,-122.345894
INC-003698,2024-08-25T21:50:26,vandalism,low,34.131073,-118.246207
INC-003699,2025-04-02T11:23:05,theft-from-vehicle,medium,34.1033,-118.443021
INC-003700,2024-05-19T15:01:48,burglary,medium,25.782024,-80.049904
INC-003701,2024-09-17T14:03:34,vehicle-theft,medium,47.442038,-122.35866
INC-003702,2024-11-10T21:39:42,theft-from-vehicle,medium,37.807425,-122.50313
INC-003703,2024-08-07T20:11:11,assault,low,42.027371,-87.524904
INC-003704,2026-03-23T22:52:52,burglary,low,41.707971,-87.629486
INC-003705,2024-12-29T21:56:47,theft-from-vehicle,low,30.416468,-97.677924
INC-003706,2025-08-01T14:12:55,burglary,low,37.928773,-122.321707
INC-003707,2025-10-14T22:54:31,fraud,medium,25.804415,-80.312371
INC-003708,2026-02-07T07:18:31,robbery,low,39.635302,-105.111113
INC-003709,2025-03-07T11:18:32,burglary,low,40.695052,-73.962554
INC-003710,2025-10-07T14:02:44,other,low,30.386366,-97.758822
INC-003711,2025-10-28T12:44:11,vandalism,medium,34.140191,-118.182865
INC-003712,2025-03-09T09:33:49,theft-from-vehicle,low,25.930186,-80.239307
INC-003713,2025-05-16T17:31:57,robbery,medium,39.70823,-104.881137
INC-003714,2024-06-19T07:29:51,assault,low,34.107385,-118.122456
INC-003715,2025-05-19T19:56:48,theft-from-vehicle,medium,34.036786,-118.194064
INC-003716,2024-12-26T06:24:06,vandalism,high,34.126949,-118.411522
INC-003717,2024-12-05T07:02:00,assault,low,25.741344,-80.190649
INC-003718,2025-04-04T08:44:56,theft-from-vehicle,medium,25.816828,-80.033371
INC-003719,2025-04-20T21:48:37,assault,low,30.120453,-97.852761
INC-003720,2025-03-01T21:26:30,burglary,high,37.927104,-122.308391
INC-003721,2024-07-13T13:46:13,assault,low,37.885023,-122.511061
INC-003722,2024-12-05T17:32:32,vandalism,low,25.868465,-80.109267
INC-003723,2025-12-04T00:42:32,burglary,low,37.646339,-122.376029
INC-003724,2024-12-22T08:12:49,vehicle-theft,low,33.973633,-118.152369
INC-003725,2026-01-04T07:09:38,vandalism,low,25.812187,-80.14278
INC-003726,2025-07-15T06:41:45,vehicle-theft,high,39.833702,-105.024418
INC-003727,2024-09-19T04:52:35,vehicle-theft,low,40.730674,-74.129946
INC-003728,2024-06-27T21:29:32,drug-violation,medium,34.138589,-118.37739
INC-003729,2024-12-18T14:12:44,vandalism,low,37.834689,-122.633726
INC-003730,2025-02-06T15:55:01,burglary,low,47.544379,-122.339703
INC-003731,2024-06-23T00:01:29,drug-violation,low,30.392392,-97.670507
INC-003732,2024-10-09T11:15:25,fraud,low,47.69778,-122.222861
INC-003733,2024-10-23T10:48:31,vandalism,low,34.10473,-118.119624
INC-003734,2025-02-19T09:55:25,assault,medium,47.455251,-122.378572
INC-003735,2024-07-07T22:26:28,fraud,low,40.65435,-74.057549
INC-003736,2025-04-05T14:19:38,assault,high,37.864213,-122.469121
INC-003737,2024-12-09T02:02:55,drug-violation,medium,30.380585,-97.740447
INC-003738,2025-06-08T08:09:50,burglary,medium,30.375354,-97.606938
INC-003739,2024-10-08T10:58:04,theft-from-vehicle,low,37.642254,-122.407608
INC-003740,2025-06-03T08:44:33,vehicle-theft,low,41.865978,-87.774035
INC-003741,2024-11-13T07:43:04,burglary,medium,34.147943,-118.307972
INC-003742,2024-09-13T01:38:46,fraud,medium,37.770943,-122.373689
INC-003743,2025-07-08T02:31:00,vandalism,low,33.880346,-118.187729
INC-003744,2024-12-06T07:03:39,vehicle-theft,medium,37.684306,-122.579313
INC-003745,2025-04-13T10:17:24,assault,low,34.04252,-118.353711
INC-003746,2025-02-05T09:11:41,assault,medium,41.998472,-87.675965
INC-003747,2025-01-28T07:49:21,theft-from-vehicle,low,37.781664,-122.505364
INC-003748,2024-05-01T08:03:16,theft-from-vehicle,medium,30.339352,-97.804848
INC-003749,2024-09-06T14:23:41,robbery,low,25.822048,-80.096414
INC-003750,2024-08-18T23:59:02,theft-from-vehicle,medium,25.631476,-80.256071
INC-003751,2026-03-23T01:11:49,vandalism,low,41.958293,-87.452858
INC-003752,2026-03-07T10:56:47,burglary,low,41.953727,-87.6945
INC-003753,2026-02-19T01:28:29,theft-from-vehicle,medium,41.862091,-87.839952
INC-003754,2025-07-15T10:37:15,assault,medium,47.604915,-122.159585
INC-003755,2024-10-22T03:27:13,vehicle-theft,low,47.544758,-122.473918
INC-003756,2024-08-11T15:06:13,vandalism,medium,39.824703,-104.828586
INC-003757,2024-12-28T01:51:20,theft-from-vehicle,low,25.81627,-80.129246
INC-003758,2024-08-06T06:37:03,fraud,low,30.396246,-97.637201
INC-003759,2024-08-25T16:14:39,robbery,medium,34.046946,-118.187221
INC-003760,2024-10-20T10:40:58,fraud,medium,40.686549,-74.238085
INC-003761,2025-06-21T07:50:01,robbery,high,34.027562,-118.363128
INC-003762,2025-05-05T14:06:04,other,medium,34.008391,-118.060917
INC-003763,2025-01-16T21:37:36,burglary,low,37.860767,-122.465376
INC-003764,2025-08-28T11:40:08,burglary,medium,37.859252,-122.477429
INC-003765,2026-03-16T19:16:24,vehicle-theft,medium,47.578353,-122.117256
INC-003766,2025-07-22T08:01:08,theft-from-vehicle,medium,40.715528,-73.934446
INC-003767,2025-10-14T04:14:50,theft-from-vehicle,high,30.301663,-97.733809
INC-003768,2025-06-29T09:23:28,vehicle-theft,high,37.86156,-122.528893
INC-003769,2025-01-31T05:02:51,drug-violation,low,40.588471,-74.017373
INC-003770,2025-02-25T17:49:26,vandalism,medium,37.733465,-122.227924
INC-003771,2024-12-08T18:12:06,vehicle-theft,low,47.658345,-122.131288
INC-003772,2026-03-10T13:33:00,drug-violation,low,34.157951,-118.395484
INC-003773,2025-05-05T18:08:23,assault,medium,41.785547,-87.556201
INC-003774,2025-06-27T11:02:27,assault,low,34.016107,-118.365368
INC-003775,2024-10-28T09:31:47,theft-from-vehicle,low,30.277414,-97.768662
INC-003776,2024-09-01T17:50:44,burglary,low,40.662405,-73.885279
INC-003777,2024-12-20T04:26:39,theft-from-vehicle,low,39.70482,-104.768898
INC-003778,2024-07-27T00:49:32,vandalism,high,30.267136,-97.607001
INC-003779,2026-01-13T21:23:14,drug-violation,medium,41.715367,-87.530468
INC-003780,2026-03-24T12:07:08,burglary,low,37.65359,-122.465903
INC-003781,2025-04-01T16:13:38,fraud,low,39.785238,-104.931178
INC-003782,2025-03-31T22:07:49,fraud,high,25.840269,-80.071796
INC-003783,2025-11-17T08:57:57,vandalism,low,39.709346,-105.088808
INC-003784,2024-07-24T03:52:40,drug-violation,low,37.769147,-122.325299
INC-003785,2025-03-11T10:49:33,robbery,low,40.811158,-73.829755
INC-003786,2024-08-21T17:13:35,vehicle-theft,medium,25.920106,-80.228069
INC-003787,2025-11-07T05:32:40,theft-from-vehicle,low,30.126958,-97.659918
INC-003788,2025-08-29T14:31:12,robbery,low,41.87138,-87.668341
INC-003789,2025-07-31T23:25:49,assault,medium,40.796135,-73.920386
INC-003790,2024-08-21T03:38:50,theft-from-vehicle,low,30.119759,-97.810492
INC-003791,2025-10-28T19:09:34,drug-violation,high,39.79863,-105.097171
INC-003792,2026-04-26T01:37:31,other,medium,40.686824,-73.952378
INC-003793,2025-03-22T23:03:29,drug-violation,medium,41.900639,-87.825356
INC-003794,2026-03-01T19:55:51,burglary,low,33.973323,-118.091369
INC-003795,2025-02-09T04:57:09,assault,medium,25.629058,-80.146503
INC-003796,2024-05-21T07:09:35,burglary,low,37.794677,-122.201808
INC-003797,2025-06-14T15:42:00,assault,low,30.203683,-97.604021
INC-003798,2026-03-24T01:54:14,assault,low,34.036536,-118.104995
INC-003799,2025-11-12T13:00:16,burglary,medium,34.197616,-118.266299
INC-003800,2026-02-17T03:05:41,burglary,low,47.652211,-122.49851
INC-003801,2025-12-30T16:45:28,drug-violation,medium,25.707376,-80.358097
INC-003802,2025-10-31T01:58:24,burglary,low,37.947374,-122.362633
INC-003803,2025-06-23T10:21:13,theft-from-vehicle,low,47.637991,-122.297584
INC-003804,2024-12-28T00:01:30,assault,low,33.947449,-118.404643
INC-003805,2026-03-08T12:12:41,vandalism,high,47.744261,-122.417827
INC-003806,2025-08-03T00:55:32,assault,low,25.933374,-80.140057
INC-003807,2026-03-17T02:45:44,burglary,high,39.674315,-104.978621
INC-003808,2025-01-25T02:30:12,vehicle-theft,low,40.761212,-74.032847
INC-003809,2025-09-11T17:06:41,other,low,34.046058,-118.21967
INC-003810,2025-10-16T08:09:05,burglary,medium,25.814534,-80.320191
INC-003811,2025-08-31T05:03:18,burglary,low,30.162456,-97.758461
INC-003812,2025-01-16T19:07:59,vehicle-theft,low,40.832063,-74.087128
INC-003813,2024-05-23T23:57:27,burglary,high,37.790159,-122.366804
INC-003814,2025-12-17T11:14:47,drug-violation,low,40.563489,-73.917385
INC-003815,2024-12-31T14:00:38,theft-from-vehicle,low,34.197168,-118.300572
INC-003816,2024-09-20T13:35:45,theft-from-vehicle,low,25.855721,-80.052008
INC-003817,2025-01-23T17:46:21,theft-from-vehicle,low,40.641059,-73.82891
INC-003818,2025-08-22T21:57:00,drug-violation,low,40.716996,-74.138429
INC-003819,2024-06-26T09:23:35,theft-from-vehicle,low,40.882689,-74.009561
INC-003820,2024-06-10T09:15:26,assault,low,39.913584,-105.012317
INC-003821,2025-07-12T19:00:03,vandalism,low,37.806939,-122.594721
INC-003822,2024-06-06T02:39:55,other,medium,37.727027,-122.557104
INC-003823,2025-01-05T08:49:36,other,low,40.586873,-73.867907
INC-003824,2026-03-20T22:53:56,drug-violation,medium,30.154423,-97.866105
INC-003825,2024-08-05T11:12:04,vandalism,low,39.84538,-105.164995
INC-003826,2025-05-29T16:27:28,fraud,low,34.099473,-118.398185
INC-003827,2024-11-23T12:01:50,theft-from-vehicle,low,25.925824,-80.134962
INC-003828,2025-07-02T15:19:34,burglary,low,47.657464,-122.29787
INC-003829,2024-06-28T22:16:29,assault,low,30.280768,-97.847941
INC-003830,2024-10-01T17:30:18,robbery,low,34.117013,-118.296437
INC-003831,2024-07-28T04:53:17,vandalism,medium,37.684014,-122.615356
INC-003832,2025-06-09T06:13:18,other,high,34.18178,-118.384396
INC-003833,2024-11-11T23:30:16,fraud,low,40.569414,-74.058562
INC-003834,2025-08-13T03:48:22,assault,medium,25.675651,-80.07217
INC-003835,2026-01-31T21:12:08,burglary,low,37.887488,-122.444755
INC-003836,2024-05-09T17:26:50,theft-from-vehicle,low,34.086371,-118.086964
INC-003837,2026-02-11T18:16:09,theft-from-vehicle,medium,25.744849,-79.998731
INC-003838,2025-11-22T10:47:20,burglary,low,30.263756,-97.869992
INC-003839,2024-08-22T16:41:10,theft-from-vehicle,low,40.741576,-74.008153
INC-003840,2024-06-20T11:55:17,assault,high,33.957907,-118.31288
INC-003841,2024-12-21T14:39:11,drug-violation,medium,30.386936,-97.66732
INC-003842,2025-10-13T20:28:57,drug-violation,medium,30.104992,-97.819212
INC-003843,2024-08-14T03:16:58,theft-from-vehicle,low,40.736199,-73.956216
INC-003844,2025-07-24T17:36:23,robbery,medium,33.980553,-118.266812
INC-003845,2025-11-27T03:03:01,assault,medium,41.923879,-87.523749
INC-003846,2026-02-10T03:29:36,assault,medium,30.329808,-97.694567
INC-003847,2025-08-15T15:26:59,theft-from-vehicle,medium,40.684486,-73.879804
INC-003848,2025-02-20T13:30:47,vehicle-theft,medium,25.857189,-80.093276
INC-003849,2026-01-10T07:02:04,assault,medium,47.516303,-122.390581
INC-003850,2025-07-04T07:00:21,theft-from-vehicle,low,41.9689,-87.625908
INC-003851,2026-01-26T15:32:58,assault,high,37.876758,-122.540213
INC-003852,2024-09-06T06:53:12,theft-from-vehicle,low,30.136477,-97.664731
INC-003853,2025-12-16T14:22:44,vandalism,high,47.744426,-122.344201
INC-003854,2025-05-26T03:54:59,theft-from-vehicle,low,33.906514,-118.222163
INC-003855,2025-06-29T09:55:52,other,low,25.67185,-80.24363
INC-003856,2025-03-30T15:47:13,assault,high,30.188193,-97.899543
INC-003857,2024-05-19T21:24:15,fraud,high,41.970962,-87.549338
INC-003858,2026-02-20T09:52:11,theft-from-vehicle,low,47.669833,-122.326818
INC-003859,2025-01-29T00:15:45,vehicle-theft,high,37.69411,-122.243382
INC-003860,2024-11-15T04:53:51,burglary,high,30.211188,-97.81669
INC-003861,2025-10-03T02:34:14,drug-violation,low,41.843255,-87.397453
INC-003862,2024-08-12T10:21:44,fraud,low,37.883266,-122.279297
INC-003863,2025-11-12T04:15:55,burglary,low,37.741968,-122.248423
INC-003864,2024-11-18T18:43:40,fraud,low,37.702584,-122.594502
INC-003865,2024-11-05T10:10:58,burglary,low,39.718079,-105.152249
INC-003866,2026-04-16T20:22:29,drug-violation,medium,47.537757,-122.449797
INC-003867,2025-09-03T21:21:56,burglary,low,37.756757,-122.635435
INC-003868,2025-08-23T15:05:29,drug-violation,low,37.750905,-122.450143
INC-003869,2026-03-23T02:22:41,vehicle-theft,low,34.083081,-118.156661
INC-003870,2026-03-26T01:40:05,vehicle-theft,medium,37.855744,-122.585008
INC-003871,2025-09-16T20:44:58,vehicle-theft,low,30.433752,-97.735204
INC-003872,2025-03-04T15:40:29,fraud,low,34.111161,-118.108885
INC-003873,2024-06-08T20:57:53,fraud,low,41.739582,-87.699059
